id,pas_key,dob,gender,hos_num,nhs_num,last_modified_user_id,last_modified_date,created_user_id,created_date,gp_id,date_of_death,practice_id,ethnic_group_id,contact_id
18996,1009026,"1938-08-07","M","1009026","3962543606",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9113
18997,1009027,"1964-06-26","F","1009027","1637714286",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9114
18998,1009028,"1944-04-27","F","1009028","3126854415",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9115
18999,1009029,"1979-05-24","M","1009029","9353774543",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9116
19000,1009030,"1958-12-22","F","1009030","4373716529",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9117
19001,1009031,"1956-08-13","M","1009031","8485131870",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9118
19002,1009032,"1937-07-02","F","1009032","8541038396",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9119
19003,1009033,"1951-02-22","M","1009033","2942433810",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9120
19004,1009034,"1951-08-04","M","1009034","5299249350",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9121
19005,1009035,"1926-03-08","M","1009035","4431673931",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9122
19006,1009036,"1979-04-23","F","1009036","4386125734",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9123
19007,1009037,"1950-11-17","M","1009037","8675839732",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9124
19008,1009038,"1976-05-08","F","1009038","6637016992",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9125
19009,1009039,"1958-09-17","F","1009039","1752291698",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9126
19010,1009040,"1964-05-26","M","1009040","4981096871",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9127
19011,1009041,"1977-09-28","F","1009041","1917291116",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9128
19012,1009042,"1965-05-07","F","1009042","8119512088",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9129
19013,1009043,"1947-02-14","M","1009043","9338073039",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9130
19014,1009044,"1942-12-16","M","1009044","7213303811",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9131
19015,1009045,"1973-10-02","F","1009045","4942729868",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9132
19016,1009046,"1935-10-07","M","1009046","9996463866",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9133
19017,1009047,"1927-07-02","M","1009047","2378215451",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9134
19018,1009048,"1933-05-18","M","1009048","7684711492",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9135
19019,1009049,"1927-10-24","F","1009049","8569801160",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9136
19020,1009050,"1957-12-03","F","1009050","2773921438",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9137
19021,1009051,"1931-06-26","F","1009051","1033232718",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9138
19022,1009052,"1938-12-17","F","1009052","7148613685",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9139
19023,1009053,"1950-03-18","F","1009053","8554755693",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9140
19024,1009054,"1974-08-17","M","1009054","5754596689",1,"2012-10-05 12:24:26",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9141
19025,1009055,"1932-12-15","F","1009055","4679478049",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9142
19026,1009056,"1979-02-10","F","1009056","5454908133",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9143
19027,1009057,"1929-04-27","F","1009057","4714652273",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9144
19028,1009058,"1925-02-22","F","1009058","5008852544",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,"1995-02-05",NULL,NULL,9145
19029,1009059,"1980-01-14","F","1009059","5448554906",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9146
19030,1009060,"1948-02-16","F","1009060","2683762378",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9147
19031,1009061,"1978-10-01","F","1009061","7749808445",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9148
19032,1009062,"1958-10-25","F","1009062","7408441240",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9149
19033,1009063,"1956-04-14","M","1009063","8489184767",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9150
19034,1009064,"1974-11-27","M","1009064","1397072405",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9151
19035,1009065,"1926-03-13","F","1009065","8492464589",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9152
19036,1009066,"1980-11-04","M","1009066","4087415753",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9153
19037,1009067,"1934-12-05","F","1009067","6913327668",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9154
19038,1009068,"1953-02-01","M","1009068","1446769896",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9155
19039,1009069,"1940-06-07","M","1009069","5952378061",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9156
19040,1009070,"1921-06-14","M","1009070","1052602530",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,"1991-05-28",3,NULL,9157
19041,1009071,"1962-02-23","M","1009071","9625289778",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9158
19042,1009072,"1963-11-23","F","1009072","7212745813",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9159
19043,1009073,"1944-02-12","M","1009073","2675487076",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9160
19044,1009074,"1979-01-06","F","1009074","7072483682",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9161
19045,1009075,"1955-01-04","F","1009075","1811121897",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9162
19046,1009076,"1969-10-18","F","1009076","4774572372",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9163
19047,1009077,"1951-10-18","F","1009077","7749393030",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9164
19048,1009078,"1970-01-23","F","1009078","9411358178",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9165
19049,1009079,"1975-10-25","F","1009079","5891755871",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9166
19050,1009080,"1925-01-19","M","1009080","4313349298",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9167
19051,1009081,"1973-11-17","M","1009081","9268173185",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9168
19052,1009082,"1942-07-17","F","1009082","9836617495",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9169
19053,1009083,"1964-03-15","M","1009083","9761047678",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9170
19054,1009084,"1931-02-16","F","1009084","6867556583",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9171
19055,1009085,"1935-03-25","M","1009085","5365957942",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9172
19056,1009086,"1938-06-15","F","1009086","9811992877",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9173
19057,1009087,"1973-06-27","F","1009087","8043828661",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9174
19058,1009088,"1965-10-28","M","1009088","4018534084",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9175
19059,1009089,"1973-06-01","F","1009089","8615611716",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9176
19060,1009090,"1940-11-28","F","1009090","9272069200",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9177
19061,1009091,"1979-02-24","F","1009091","9619681620",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9178
19062,1009092,"1961-06-16","M","1009092","4537242864",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9179
19063,1009093,"1964-09-07","F","1009093","5743057096",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9180
19064,1009094,"1962-04-05","M","1009094","4253843979",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9181
19065,1009095,"1923-07-19","F","1009095","6702617828",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9182
19066,1009096,"1957-08-10","F","1009096","7347456812",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9183
19067,1009097,"1968-01-22","M","1009097","4539372014",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9184
19068,1009098,"1926-04-04","F","1009098","1723476662",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,"1996-03-17",2,NULL,9185
19069,1009099,"1927-03-16","F","1009099","4379101230",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9186
19070,1009100,"2000-06-10","F","1009100","9914383947",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9187
19071,1009101,"1959-04-02","F","1009101","1584635756",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9188
19072,1009102,"1948-06-24","M","1009102","2885117552",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9189
19073,1009103,"1960-08-07","F","1009103","5917994652",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9190
19074,1009104,"1922-08-27","M","1009104","3827973864",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9191
19075,1009105,"1949-05-13","M","1009105","6905952009",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9192
19076,1009106,"1969-11-02","F","1009106","4608971643",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9193
19077,1009107,"1976-10-18","M","1009107","8799321282",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9194
19078,1009108,"1921-09-19","F","1009108","9173755860",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9195
19079,1009109,"1955-02-20","M","1009109","9586573959",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9196
19080,1009110,"1973-07-04","F","1009110","5177684596",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9197
19081,1009111,"1923-09-06","M","1009111","9733372143",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9198
19082,1009112,"1924-05-10","F","1009112","4403365336",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9199
19083,1009113,"1944-04-28","F","1009113","3196233620",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9200
19084,1009114,"1963-11-23","F","1009114","1174573079",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9201
19085,1009115,"1980-01-18","F","1009115","5918722449",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9202
19086,1009116,"1947-02-03","M","1009116","2867904021",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9203
19087,1009117,"1951-11-12","F","1009117","9322408626",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9204
19088,1009118,"1943-12-08","M","1009118","1103292955",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9205
19089,1009119,"1953-06-07","M","1009119","3739263127",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9206
19090,1009120,"1972-08-11","M","1009120","8678825467",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9207
19091,1009121,"1959-02-07","F","1009121","4018102232",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9208
19092,1009122,"1929-12-05","F","1009122","9639744641",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,"1999-11-18",NULL,NULL,9209
19093,1009123,"1931-10-24","F","1009123","2986001989",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9210
19094,1009124,"1937-01-02","F","1009124","7688956707",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9211
19095,1009125,"1967-10-18","F","1009125","1639073245",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9212
19096,1009126,"1927-05-07","F","1009126","3431314903",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,"1997-04-19",1,NULL,9213
19097,1009127,"1979-02-27","F","1009127","7068411578",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9214
19098,1009128,"1943-04-26","M","1009128","3635673201",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9215
19099,1009129,"1920-05-03","M","1009129","4258183219",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9216
19100,1009130,"1971-04-14","F","1009130","6914466614",1,"2012-10-05 12:24:27",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9217
19101,1009131,"1979-06-04","F","1009131","3042646060",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9218
19102,1009132,"1977-08-25","F","1009132","2316873640",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9219
19103,1009133,"1975-02-17","F","1009133","2949295914",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9220
19104,1009134,"1950-03-24","F","1009134","3334705943",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9221
19105,1009135,"1942-06-08","M","1009135","6752287864",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9222
19106,1009136,"1933-12-19","F","1009136","8865881128",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9223
19107,1009137,"1962-06-01","F","1009137","9373685007",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9224
19108,1009138,"1969-04-25","M","1009138","7759603045",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9225
19109,1009139,"1964-11-02","M","1009139","6186241023",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9226
19110,1009140,"1925-06-02","F","1009140","3396799092",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9227
19111,1009141,"1961-08-10","F","1009141","2339476687",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9228
19112,1009142,"1957-01-01","F","1009142","8762871470",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9229
19113,1009143,"1923-02-08","M","1009143","4303347094",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9230
19114,1009144,"1970-06-14","M","1009144","2955417478",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9231
19115,1009145,"1947-10-02","F","1009145","3226566690",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9232
19116,1009146,"1968-02-22","F","1009146","7459846036",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9233
19117,1009147,"1938-09-27","F","1009147","7148887618",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9234
19118,1009148,"1931-10-26","F","1009148","4275123614",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9235
19119,1009149,"1933-10-25","M","1009149","5463781488",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9236
19120,1009150,"1925-12-18","F","1009150","8891817439",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,"1995-12-01",3,NULL,9237
19121,1009151,"1941-12-22","F","1009151","6279283132",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9238
19122,1009152,"1923-01-22","M","1009152","3891229272",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9239
19123,1009153,"1956-06-05","F","1009153","2823121537",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9240
19124,1009154,"1946-06-17","F","1009154","5388812203",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9241
19125,1009155,"1952-02-27","M","1009155","5273001231",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9242
19126,1009156,"1975-09-02","F","1009156","7736638171",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9243
19127,1009157,"1968-04-27","F","1009157","8574444116",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9244
19128,1009158,"1962-11-15","F","1009158","3688418603",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9245
19129,1009159,"1944-05-23","F","1009159","2426409395",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9246
19130,1009160,"1927-08-08","M","1009160","2054671477",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9247
19131,1009161,"1929-04-09","M","1009161","8999804852",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9248
19132,1009162,"1970-08-09","F","1009162","1533798214",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9249
19133,1009163,"1942-03-10","F","1009163","6961024618",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9250
19134,1009164,"1935-11-01","F","1009164","5609024945",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9251
19135,1009165,"1954-05-17","M","1009165","5192273988",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9252
19136,1009166,"1938-03-16","F","1009166","3405445820",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9253
19137,1009167,"1938-06-10","F","1009167","7787763082",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9254
19138,1009168,"1971-03-25","F","1009168","9144505757",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9255
19139,1009169,"1978-09-28","F","1009169","2608499193",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9256
19140,1009170,"1920-04-09","M","1009170","8038619055",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,"1990-03-22",NULL,NULL,9257
19141,1009171,"1943-03-15","M","1009171","6162974784",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9258
19142,1009172,"1970-12-26","F","1009172","3498101754",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9259
19143,1009173,"1920-03-22","M","1009173","1789023770",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9260
19144,1009174,"1921-01-05","F","1009174","9587566087",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,"1990-12-19",1,NULL,9261
19145,1009175,"1928-10-27","F","1009175","9778289316",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9262
19146,1009176,"1945-06-22","M","1009176","8306655492",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9263
19147,1009177,"1980-03-11","F","1009177","7339277785",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9264
19148,1009178,"1979-05-24","M","1009178","3878692574",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9265
19149,1009179,"1930-03-28","M","1009179","4642507202",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9266
19150,1009180,"1949-08-13","F","1009180","8182568126",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9267
19151,1009181,"1955-06-15","F","1009181","2633668803",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9268
19152,1009182,"1943-04-25","M","1009182","9415432854",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9269
19153,1009183,"1933-10-15","F","1009183","3219511586",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9270
19154,1009184,"1949-11-22","M","1009184","2508862120",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9271
19155,1009185,"1969-11-09","M","1009185","6225787751",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9272
19156,1009186,"1960-09-03","F","1009186","3413568144",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9273
19157,1009187,"1964-01-25","F","1009187","5873091509",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9274
19158,1009188,"1935-08-24","F","1009188","8963507237",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9275
19159,1009189,"1939-07-06","F","1009189","1251713238",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9276
19160,1009190,"1959-06-26","F","1009190","3293965036",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9277
19161,1009191,"1935-05-05","F","1009191","6075957479",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9278
19162,1009192,"1935-07-14","F","1009192","8897698782",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9279
19163,1009193,"1976-10-27","M","1009193","6956454590",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9280
19164,1009194,"1971-10-24","F","1009194","6449168422",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9281
19165,1009195,"1923-02-25","M","1009195","9159406973",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9282
19166,1009196,"1957-05-27","M","1009196","5226716347",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9283
19167,1009197,"1945-06-26","F","1009197","4251103470",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,3,NULL,9284
19168,1009198,"1932-05-02","F","1009198","3651885209",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,3,NULL,9285
19169,1009199,"1965-04-10","F","1009199","1072886713",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,NULL,NULL,9286
19170,1009200,"1957-09-21","F","1009200","1376102334",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,NULL,NULL,9287
19171,1009201,"1944-04-01","F","1009201","8837279734",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,NULL,NULL,9288
19172,1009202,"1966-10-12","F","1009202","8321685384",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,NULL,NULL,9289
19173,1009203,"1970-12-16","M","1009203","4573913337",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,1,NULL,9290
19174,1009204,"1961-09-18","M","1009204","2514717392",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,1,NULL,9291
19175,1009205,"1943-07-06","F","1009205","3495945796",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,1,NULL,9292
19176,1009206,"1973-05-09","F","1009206","8134892409",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,1,NULL,9293
19177,1009207,"1968-02-03","F","1009207","3688295840",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",NULL,NULL,2,NULL,9294
19178,1009208,"1930-07-03","F","1009208","2451671416",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",1,NULL,2,NULL,9295
19179,1009209,"1926-07-08","F","1009209","8797215245",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",2,NULL,2,NULL,9296
19180,1009210,"1946-07-13","M","1009210","7039645322",1,"2012-10-05 12:24:28",1,"2000-01-01 00:00:00",3,NULL,2,NULL,9297
19181,1009211,"1977-07-11","F","1009211","1183168532",1,"2012-10-05 12:24:29",1,"2000-01-01 00:00:00",NULL,NULL,3,NULL,9298
19182,1009212,"1958-06-07","M","1009212","4121397386",1,"2012-10-05 12:24:29",1,"2000-01-01 00:00:00",1,NULL,3,NULL,9299
